call_id,product_description,call_type,sample_product,lot_number,hcp_name,quantity,npi,sample_date
a04Qk000007bxWX,Zemlora,Detail with Sample,Zemlora,50441,Robin Anderson,3,0718287710,2025-04-18
a04Qk000008JjG9,Trivaxa,Detail with Sample,Trivaxa,50441,Robin Anderson,4,0718287710,2025-06-13
a04Qk000008aoo5,Trivaxa,Detail with Sample,Trivaxa,50441,Robin Anderson,4,0718287710,2025-06-23
a04Qk000007EX4v,Trivaxa,Detail with Sample,Trivaxa,50441,Jillian Thomas,2,0729748771,2025-03-28
a048Z00000n9o35,Trivaxa,Detail with Sample,Trivaxa,42233,Rebecca Blevins,3,0743658731,2024-02-21
a048Z00000u2hiG,Trivaxa,Detail with Sample,Trivaxa,42233,Rebecca Blevins,4,0743658731,2024-06-10
a048Z00000u2j5q,Trivaxa,Detail with Sample,Trivaxa,42233,Rebecca Blevins,3,0743658731,2024-06-17
a04Qk000006C5Jp,Zemlora,Detail with Sample,Zemlora,50441,Rebecca Blevins,3,0743658731,2025-02-03
a04Qk000006Qa9F,Trivaxa,Detail with Sample,Trivaxa,50441,Rebecca Blevins,3,0743658731,2025-02-17
a04Qk000007KfSn,Zemlora,Detail with Sample,Zemlora,50441,Rebecca Blevins,2,0743658731,2025-04-01
a04Qk000008AiG5,Trivaxa,Detail with Sample,Trivaxa,50441,Rebecca Blevins,3,0743658731,2025-05-18
a04Qk000008JMEj,Trivaxa,Detail with Sample,Trivaxa,50441,Rebecca Blevins,3,0743658731,2025-06-03
a04Qk000008Udov,Trivaxa,Detail with Sample,Trivaxa,50441,Rebecca Blevins,2,0743658731,2025-06-17
a04Qk000006NItd,Trivaxa,Detail with Sample,Trivaxa,50441,Elizabeth Moore,2,0756231131,2025-02-13
a04Qk000006fO9N,Trivaxa,Detail with Sample,Trivaxa,50441,Andrew Fisher,1,0786665571,2025-02-25
a04Qk0000083O1B,Trivaxa,Detail with Sample,Trivaxa,50441,Andrew Fisher,1,0786665571,2025-05-09
a04Qk000007McAf,Zemlora,Detail with Sample,Zemlora,50441,Kristen Meyer,2,0801053743,2025-04-04
a04Qk000006cxrd,Trivaxa,Detail with Sample,Trivaxa,50441,Devin Hartman,2,0801824190,2025-02-26
a04Qk000007X8af,Zemlora,Detail with Sample,Zemlora,50441,Devin Hartman,2,0801824190,2025-04-13
a04Qk00000659lz,Zemlora,Detail with Sample,Zemlora,50441,Susan Moses,2,0813985465,2025-01-23
a04Qk000006jLpd,Zemlora,Detail with Sample,Zemlora,50441,Susan Moses,2,0813985465,2025-03-01
a04Qk000007Aafh,Trivaxa,Detail with Sample,Trivaxa,50441,Susan Moses,1,0813985465,2025-03-24
a04Qk000008RnwC,Trivaxa,Detail with Sample,Trivaxa,50441,Susan Moses,4,0813985465,2025-06-15
a04Qk000006Xjis,Trivaxa,Detail with Sample,Trivaxa,50441,Michael Hill,2,0818145413,2025-02-23
a04Qk000007272z,Trivaxa,Detail with Sample,Trivaxa,50441,Teresa Miranda,2,0826640694,2025-03-17
a04Qk000003TzzF,Zemlora,Detail with Sample,Zemlora,50441,Melanie Johnson,2,0831459968,2024-08-21
a04Qk000003y538,Trivaxa,Detail with Sample,Trivaxa,50441,Melanie Johnson,2,0831459968,2024-09-17
a04Qk000004rzKn,Trivaxa,Detail with Sample,Trivaxa,50441,Melanie Johnson,4,0831459968,2024-11-04
a04Qk000006GNej,Trivaxa,Detail with Sample,Trivaxa,50441,Melanie Johnson,5,0831459968,2025-02-06
a04Qk000006S6DV,Trivaxa,Detail with Sample,Trivaxa,50441,Melanie Johnson,2,0831459968,2025-02-18
a04Qk000006dEFl,Zemlora,Detail with Sample,Zemlora,50441,Melanie Johnson,4,0831459968,2025-02-26
a04Qk0000080CcT,Trivaxa,Detail with Sample,Trivaxa,50441,Melanie Johnson,2,0831459968,2025-05-09
a04Qk000008JvR7,Trivaxa,Detail with Sample,Trivaxa,50441,Melanie Johnson,2,0831459968,2025-06-06
a04Qk000008jby7,Trivaxa,Detail with Sample,Trivaxa,50441,Mary Conner,5,0837721528,2025-06-28
a04Qk000005Zd8T,Zemlora,Detail with Sample,Zemlora,50441,Diane Hughes,4,0838292118,2024-12-12
a04Qk000006mSrN,Zemlora,Detail with Sample,Zemlora,50441,Derrick Gillespie,2,0847374222,2025-03-03
a04Qk000006Nx7B,Trivaxa,Detail with Sample,Trivaxa,50441,Kathryn Howard,1,0866390889,2025-02-11
a04Qk000006otsH,Trivaxa,Detail with Sample,Trivaxa,50441,Whitney Cantu,2,0890142426,2025-03-07
a04Qk000007gPkL,Trivaxa,Detail with Sample,Trivaxa,50441,Whitney Cantu,2,0890142426,2025-04-21
a04Qk000004PpUr,Trivaxa,Detail with Sample,Trivaxa,50441,Javier Pham,4,0894869391,2024-10-13
a04Qk000003S5Sr,Trivaxa,Detail with Sample,Trivaxa,50441,Alexander Garcia,4,0898030635,2024-08-20
a04Qk000004TMZ7,Trivaxa,Detail with Sample,Trivaxa,50441,Alexander Garcia,4,0898030635,2024-10-15
a04Qk000006nVaH,Zemlora,Detail with Sample,Zemlora,50441,Alexander Garcia,2,0898030635,2025-03-08
a04Qk0000081C2X,Trivaxa,Detail with Sample,Trivaxa,50441,Alexander Garcia,2,0898030635,2025-05-11
a04Qk000006ZF3y,Trivaxa,Detail with Sample,Trivaxa,50441,Ethan Vaughan,2,0899741422,2025-02-24
a04Qk000006ZJKT,Trivaxa,Detail with Sample,Trivaxa,50441,Ethan Vaughan,4,0899741422,2025-02-24
a04Qk000007G7j3,Trivaxa,Detail with Sample,Trivaxa,50441,Ethan Vaughan,2,0899741422,2025-03-28
a04Qk000007VG4T,Trivaxa,Detail with Sample,Trivaxa,50441,Ethan Vaughan,2,0899741422,2025-04-12
a04Qk000007kJlB,Trivaxa,Detail with Sample,Trivaxa,50441,Ethan Vaughan,2,0899741422,2025-04-26
a04Qk000008OUtB,Trivaxa,Detail with Sample,Trivaxa,50441,Ethan Vaughan,2,0899741422,2025-06-14
a04Qk0000070z2f,Trivaxa,Detail with Sample,Trivaxa,50441,Dennis Caldwell,2,0902368844,2025-03-16
a04Qk00000802oP,Zemlora,Detail with Sample,Zemlora,50441,Dennis Caldwell,3,0902368844,2025-05-09
a048Z00000sSNO6,Trivaxa,Detail with Sample,Trivaxa,42233,Mark Hernandez,5,0907645832,2024-01-08
a048Z00000uh9qV,Trivaxa,Detail with Sample,Trivaxa,42233,Mark Hernandez,4,0907645832,2024-02-07
a048Z00000n9yo8,Trivaxa,Detail with Sample,Trivaxa,42233,Mark Hernandez,5,0907645832,2024-03-06
a048Z00000u2Fkb,Trivaxa,Detail with Sample,Trivaxa,42233,Mark Hernandez,3,0907645832,2024-04-21
a048Z00000u2hi1,Trivaxa,Detail with Sample,Trivaxa,42233,Mark Hernandez,4,0907645832,2024-06-09
a04Qk000003NbQ9,Trivaxa,Detail with Sample,Trivaxa,50441,Mark Hernandez,12,0907645832,2024-08-14
a04Qk000008fvtl,Zemlora,Detail with Sample,Zemlora,50441,Kenneth Smith,4,0919043767,2025-06-28
a04Qk000007GF0f,Trivaxa,Detail with Sample,Trivaxa,50441,Michael Taylor,4,0920971443,2025-03-28
a04Qk000008LihN,Zemlora,Detail with Sample,Zemlora,50441,Michael Taylor,2,0920971443,2025-06-08
a04Qk000006I0vl,Zemlora,Detail with Sample,Zemlora,50441,Craig Ewing,6,0942818980,2025-02-09
a04Qk0000089JDJ,Trivaxa,Detail with Sample,Trivaxa,50441,Craig Ewing,4,0942818980,2025-05-17
a04Qk0000070zCL,Trivaxa,Detail with Sample,Trivaxa,50441,Jonathan Holt,3,0946527164,2025-03-16
a04Qk0000070zYv,Trivaxa,Detail with Sample,Trivaxa,50441,Jonathan Holt,1,0946527164,2025-03-16
a04Qk000007oWK1,Trivaxa,Detail with Sample,Trivaxa,50441,Jonathan Holt,4,0946527164,2025-04-27
a04Qk000008OkJe,Trivaxa,Detail with Sample,Trivaxa,50441,Jonathan Holt,4,0946527164,2025-06-13
a04Qk000006FAlB,Zemlora,Detail with Sample,Zemlora,50441,Danielle Flores,2,0965893494,2025-02-05
a04Qk000006UA05,Zemlora,Detail with Sample,Zemlora,50441,Danielle Flores,1,0965893494,2025-02-19
a04Qk000006tzqb,Trivaxa,Detail with Sample,Trivaxa,50441,Danielle Flores,1,0965893494,2025-03-10
a04Qk0000075EO5,Zemlora,Detail with Sample,Zemlora,50441,Brittany Bruce,5,0966923101,2025-03-21
a04Qk0000081Z5Z,Zemlora,Detail with Sample,Zemlora,50441,Valerie Griffin,1,0970788086,2025-05-10
a04Qk0000065vob,Trivaxa,Detail with Sample,Trivaxa,50441,Lisa Welch,1,0980886714,2025-01-26
a04Qk000008gDIo,Zemlora,Detail with Sample,Zemlora,50441,Lisa Welch,6,0980886714,2025-06-28
a04Qk000006yWMX,Trivaxa,Detail with Sample,Trivaxa,50441,Russell Williams,4,1022965253,2025-03-15
a048Z00000tsrZY,Trivaxa,Detail with Sample,Trivaxa,42233,William Garza,3,1025641853,2023-12-17
a04Qk000007BdGX,Trivaxa,Detail with Sample,Trivaxa,50441,William Garza,3,1025641853,2025-03-25
a048Z00000tsm7F,Trivaxa,Detail with Sample,Trivaxa,42233,Bradley Lindsey,3,1033964977,2023-12-11
a04Qk000002zApJ,Trivaxa,Detail with Sample,Trivaxa,50441,Bradley Lindsey,2,1033964977,2024-07-26
a04Qk0000047Dz7,Trivaxa,Detail with Sample,Trivaxa,50441,Bradley Lindsey,4,1033964977,2024-09-25
a04Qk000005NZgX,Trivaxa,Detail with Sample,Trivaxa,50441,Bradley Lindsey,5,1033964977,2024-12-01
a04Qk000007gxcL,Zemlora,Detail with Sample,Zemlora,50441,Bradley Lindsey,5,1033964977,2025-04-21
a048Z00000sSJ3i,Trivaxa,Detail with Sample,Trivaxa,42233,Hannah Acevedo,8,1038842451,2024-01-01
a048Z00000sSJ4C,Trivaxa,Detail with Sample,Trivaxa,42233,Hannah Acevedo,5,1038842451,2024-01-01
a04Qk000006s7dl,Trivaxa,Detail with Sample,Trivaxa,50441,Hannah Acevedo,2,1038842451,2025-03-08
a04Qk000006s7fN,Trivaxa,Detail with Sample,Trivaxa,50441,Hannah Acevedo,3,1038842451,2025-03-08
a04Qk000006IvPN,Trivaxa,Detail with Sample,Trivaxa,50441,Kenneth Price,3,1085964421,2025-02-10
a04Qk000006aGfV,Trivaxa,Detail with Sample,Trivaxa,50441,Kenneth Price,2,1085964421,2025-02-24
a04Qk000007xjJd,Trivaxa,Detail with Sample,Trivaxa,50441,Kenneth Price,3,1085964421,2025-05-05
a04Qk000006qi37,Trivaxa,Detail with Sample,Trivaxa,50441,Dawn Quinn,3,1093042544,2025-03-08
a04Qk000008Kk8X,Trivaxa,Detail with Sample,Trivaxa,50441,Dawn Quinn,2,1093042544,2025-06-07
a04Qk000004dii2,Zemlora,Detail with Sample,Zemlora,50441,Jason Craig,2,1094349628,2024-10-23
a04Qk0000053svR,Zemlora,Detail with Sample,Zemlora,50441,Jason Craig,2,1094349628,2024-11-13
a04Qk000006USrS,Zemlora,Detail with Sample,Zemlora,50441,Jason Craig,2,1094349628,2025-02-19
a04Qk000006lyWj,Trivaxa,Detail with Sample,Trivaxa,50441,Jason Craig,1,1094349628,2025-03-03
a04Qk000007QaWr,Trivaxa,Detail with Sample,Trivaxa,50441,Jason Craig,1,1094349628,2025-04-07
a04Qk000007va2m,Trivaxa,Detail with Sample,Trivaxa,50441,Jason Craig,1,1094349628,2025-05-04
a04Qk000008Mm4b,Trivaxa,Detail with Sample,Trivaxa,50441,Jason Craig,1,1094349628,2025-06-09
a048Z00000n9tIh,Zemlora,Detail with Sample,Zemlora,42233,James Massey,10,1102611634,2024-02-29
a04Qk000006QqM5,Trivaxa,Detail with Sample,Trivaxa,50441,James Massey,4,1102611634,2025-02-17
a04Qk000006v3iT,Trivaxa,Detail with Sample,Trivaxa,50441,James Massey,2,1102611634,2025-03-11
a04Qk000007lz0n,Trivaxa,Detail with Sample,Trivaxa,50441,James Massey,5,1102611634,2025-04-26
a04Qk000008J9e6,Trivaxa,Detail with Sample,Trivaxa,50441,James Massey,3,1102611634,2025-06-03
a04Qk000008LWMr,Trivaxa,Detail with Sample,Trivaxa,50441,James Massey,4,1102611634,2025-06-08
a04Qk000008RXMf,Trivaxa,Detail with Sample,Trivaxa,50441,Sheri Lewis,3,1104167673,2025-06-15
a048Z00000sSR6L,Zemlora,Detail with Sample,Zemlora,42233,Christopher Robinson,5,1107518048,2024-01-09
a048Z00000sSR6Q,Trivaxa,Detail with Sample,Trivaxa,42233,Christopher Robinson,1,1107518048,2024-01-09
a048Z00000n9wRD,Trivaxa,Detail with Sample,Trivaxa,42233,Christopher Robinson,7,1107518048,2024-03-05
a048Z00000n9ukC,Trivaxa,Detail with Sample,Trivaxa,42233,Jason Williams,5,1110387265,2024-03-02
a048Z00000u1xn2,Trivaxa,Detail with Sample,Trivaxa,42233,Jason Williams,6,1110387265,2024-03-27
a04Qk000004f0RZ,Zemlora,Detail with Sample,Zemlora,50441,Jason Williams,2,1110387265,2024-10-24
a04Qk000006HSUH,Zemlora,Detail with Sample,Zemlora,50441,William Hahn,2,1116236363,2025-02-09
a04Qk000008OM9F,Trivaxa,Detail with Sample,Trivaxa,50441,William Hahn,2,1116236363,2025-06-13
a04Qk0000057zqH,Zemlora,Detail with Sample,Zemlora,50441,Darren Foster,4,1117152310,2024-11-18
a04Qk000005Xz8H,Zemlora,Detail with Sample,Zemlora,50441,Darren Foster,5,1117152310,2024-12-11
a04Qk000006F1mk,Trivaxa,Detail with Sample,Trivaxa,50441,Darren Foster,4,1117152310,2025-02-05
a04Qk0000071zDV,Trivaxa,Detail with Sample,Trivaxa,50441,Darren Foster,2,1117152310,2025-03-17
a04Qk000007fIeT,Trivaxa,Detail with Sample,Trivaxa,50441,Darren Foster,3,1117152310,2025-04-21
a04Qk000008Srw1,Zemlora,Detail with Sample,Zemlora,50441,Darren Foster,3,1117152310,2025-06-16
a04Qk000008dnyj,Trivaxa,Detail with Sample,Trivaxa,50441,Darren Foster,4,1117152310,2025-06-27
a04Qk000005ebqn,Trivaxa,Detail with Sample,Trivaxa,50441,Crystal Barton,4,1128085681,2024-12-17
a04Qk000006s7gz,Zemlora,Detail with Sample,Zemlora,50441,Crystal Barton,4,1128085681,2025-03-09
a04Qk000007OQoX,Zemlora,Detail with Sample,Zemlora,50441,Dana Henry,4,1134488033,2025-04-05
a04Qk000007dwCb,Trivaxa,Detail with Sample,Trivaxa,50441,Dana Henry,2,1134488033,2025-04-19
a04Qk000007SKSo,Trivaxa,Detail with Sample,Trivaxa,50441,Gerald Davis,1,1134606316,2025-04-08
a04Qk000006Zf9i,Trivaxa,Detail with Sample,Trivaxa,50441,John Perkins,4,1150430152,2025-02-24
a04Qk000006qoq6,Zemlora,Detail with Sample,Zemlora,50441,John Perkins,6,1150430152,2025-03-08
a04Qk000007mDwb,Trivaxa,Detail with Sample,Trivaxa,50441,John Perkins,6,1150430152,2025-04-26
a04Qk0000083UPx,Zemlora,Detail with Sample,Zemlora,50441,John Perkins,6,1150430152,2025-05-11
a04Qk000008g6PN,Trivaxa,Detail with Sample,Trivaxa,50441,John Perkins,8,1150430152,2025-06-28
a04Qk000005073R,Trivaxa,Detail with Sample,Trivaxa,50441,Sandra Stanton,2,1152496597,2024-11-11
a04Qk000005ZKAg,Trivaxa,Detail with Sample,Trivaxa,50441,Sandra Stanton,1,1152496597,2024-12-12
a04Qk000005yDCP,Trivaxa,Detail with Sample,Trivaxa,50441,Sandra Stanton,1,1152496597,2025-01-08
a04Qk000004ac4U,Trivaxa,Detail with Sample,Trivaxa,50441,John Johnson,2,1157386664,2024-10-21
a04Qk0000056rgK,Trivaxa,Detail with Sample,Trivaxa,50441,John Johnson,2,1157386664,2024-11-17
a04Qk000006LxG9,Trivaxa,Detail with Sample,Trivaxa,50441,John Johnson,2,1157386664,2025-02-12
a04Qk000007KjWQ,Trivaxa,Detail with Sample,Trivaxa,50441,John Johnson,1,1157386664,2025-04-01
a04Qk000007Qwif,Trivaxa,Detail with Sample,Trivaxa,50441,John Johnson,1,1157386664,2025-04-07
a04Qk000008RmFH,Trivaxa,Detail with Sample,Trivaxa,50441,John Johnson,3,1157386664,2025-06-15
a04Qk000008Yu9e,Trivaxa,Detail with Sample,Trivaxa,50441,John Johnson,2,1157386664,2025-06-22
a04Qk000006M8oI,Trivaxa,Detail with Sample,Trivaxa,50441,David Tran,2,1169042620,2025-02-12
a04Qk000006jE8D,Zemlora,Detail with Sample,Zemlora,50441,David Tran,3,1169042620,2025-03-01
a04Qk000007gRkX,Trivaxa,Detail with Sample,Trivaxa,50441,David Tran,2,1169042620,2025-04-21
a04Qk000008Sz0j,Trivaxa,Detail with Sample,Trivaxa,50441,David Tran,1,1169042620,2025-06-16
a04Qk000006QAGQ,Zemlora,Detail with Sample,Zemlora,50441,Marcus Gilmore,2,1182158372,2025-02-17
a04Qk000008OYQX,Trivaxa,Detail with Sample,Trivaxa,50441,Marcus Gilmore,2,1182158372,2025-06-13
a04Qk000006VLnu,Trivaxa,Detail with Sample,Trivaxa,50441,Mr. Tommy Carter MD,4,1196698627,2025-02-20
a04Qk000006nQxC,Trivaxa,Detail with Sample,Trivaxa,50441,Mr. Tommy Carter MD,2,1196698627,2025-03-09
a04Qk0000075Wkn,Trivaxa,Detail with Sample,Trivaxa,50441,Mr. Tommy Carter MD,2,1196698627,2025-03-23
a04Qk000007sWGc,Trivaxa,Detail with Sample,Trivaxa,50441,Mr. Tommy Carter MD,2,1196698627,2025-05-02
a04Qk0000087VLp,Trivaxa,Detail with Sample,Trivaxa,50441,Mr. Tommy Carter MD,2,1196698627,2025-05-16
a04Qk000008KjUD,Zemlora,Detail with Sample,Zemlora,50441,Mr. Tommy Carter MD,3,1196698627,2025-06-07
a04Qk000008OGYT,Trivaxa,Detail with Sample,Trivaxa,50441,Mr. Tommy Carter MD,3,1196698627,2025-06-15
a04Qk000008U7p3,Zemlora,Detail with Sample,Zemlora,50441,Mr. Tommy Carter MD,4,1196698627,2025-06-21
a04Qk000008fhdt,Trivaxa,Detail with Sample,Trivaxa,50441,Mr. Tommy Carter MD,3,1196698627,2025-06-28
a04Qk0000078djJ,Zemlora,Detail with Sample,Zemlora,50441,Jennifer Mann,3,1210428107,2025-03-23
a04Qk000007sqSD,Zemlora,Detail with Sample,Zemlora,50441,Jennifer Mann,2,1210428107,2025-05-02
a04Qk000008PXll,Trivaxa,Detail with Sample,Trivaxa,50441,Jennifer Mann,2,1210428107,2025-06-14
a04Qk0000037AvN,Trivaxa,Detail with Sample,Trivaxa,50441,Jacqueline Lewis,2,1225023289,2024-08-04
a04Qk000003ux5K,Zemlora,Detail with Sample,Zemlora,50441,Jacqueline Lewis,3,1225023289,2024-09-16
a04Qk000004KqGH,Trivaxa,Detail with Sample,Trivaxa,50441,Jacqueline Lewis,3,1225023289,2024-10-08
a04Qk000005Tqy1,Zemlora,Detail with Sample,Zemlora,50441,Jacqueline Lewis,3,1225023289,2024-12-09
a04Qk000005fV6b,Trivaxa,Detail with Sample,Trivaxa,50441,Jacqueline Lewis,2,1225023289,2024-12-18
a04Qk0000067zbB,Trivaxa,Detail with Sample,Trivaxa,50441,Jacqueline Lewis,2,1225023289,2025-01-28
a04Qk000006Ol6J,Trivaxa,Detail with Sample,Trivaxa,50441,Jacqueline Lewis,4,1225023289,2025-02-16
a04Qk000006h12D,Trivaxa,Detail with Sample,Trivaxa,50441,Jacqueline Lewis,2,1225023289,2025-02-28
a04Qk000006nVK9,Trivaxa,Detail with Sample,Trivaxa,50441,Jacqueline Lewis,2,1225023289,2025-03-10
a04Qk000006yZM1,Trivaxa,Detail with Sample,Trivaxa,50441,Jacqueline Lewis,1,1225023289,2025-03-15
a04Qk000007LHuf,Trivaxa,Detail with Sample,Trivaxa,50441,Jacqueline Lewis,2,1225023289,2025-04-04
a04Qk00000817u5,Trivaxa,Detail with Sample,Trivaxa,50441,Jacqueline Lewis,2,1225023289,2025-05-10
a04Qk000008c2fJ,Zemlora,Detail with Sample,Zemlora,50441,Jacqueline Lewis,5,1225023289,2025-06-27
a04Qk000004ac4U,Trivaxa,Detail with Sample,Trivaxa,50441,John Johnson,2,1231843313,2024-10-21
a04Qk0000056rgK,Trivaxa,Detail with Sample,Trivaxa,50441,John Johnson,2,1231843313,2024-11-17
a04Qk000006LxG9,Trivaxa,Detail with Sample,Trivaxa,50441,John Johnson,2,1231843313,2025-02-12
a04Qk000007KjWQ,Trivaxa,Detail with Sample,Trivaxa,50441,John Johnson,1,1231843313,2025-04-01
a04Qk000007Qwif,Trivaxa,Detail with Sample,Trivaxa,50441,John Johnson,1,1231843313,2025-04-07
a04Qk000008RmFH,Trivaxa,Detail with Sample,Trivaxa,50441,John Johnson,3,1231843313,2025-06-15
a04Qk000008Yu9e,Trivaxa,Detail with Sample,Trivaxa,50441,John Johnson,2,1231843313,2025-06-22
a04Qk000006J6sf,Trivaxa,Detail with Sample,Trivaxa,50441,Steven Andrews,3,1237080595,2025-02-10
a04Qk000007GOC1,Trivaxa,Detail with Sample,Trivaxa,50441,Steven Andrews,3,1237080595,2025-03-28
a04Qk000007Nx3N,Trivaxa,Detail with Sample,Trivaxa,50441,Steven Andrews,1,1237080595,2025-04-05
a04Qk000007mXIb,Trivaxa,Detail with Sample,Trivaxa,50441,Steven Andrews,3,1237080595,2025-04-26
a04Qk0000084ob7,Trivaxa,Detail with Sample,Trivaxa,50441,Steven Andrews,5,1237080595,2025-05-12
a04Qk000008MoET,Trivaxa,Detail with Sample,Trivaxa,50441,Steven Andrews,3,1237080595,2025-06-09
a04Qk000008jrYD,Trivaxa,Detail with Sample,Trivaxa,50441,Steven Andrews,2,1237080595,2025-06-28
a048Z00000u2HEm,Trivaxa,Detail with Sample,Trivaxa,42233,Benjamin Harmon,8,1249930435,2024-04-30
a04Qk000006Tg6r,Trivaxa,Detail with Sample,Trivaxa,50441,Benjamin Harmon,4,1249930435,2025-02-19
a048Z00000sSRok,Trivaxa,Detail with Sample,Trivaxa,42233,Robyn Garcia,4,1252350946,2024-01-10
a048Z00000sSRp4,Trivaxa,Detail with Sample,Trivaxa,42233,Robyn Garcia,3,1252350946,2024-01-10
a04Qk000003paCb,Zemlora,Detail with Sample,Zemlora,50441,Robyn Garcia,5,1252350946,2024-09-10
a04Qk000004IvVN,Zemlora,Detail with Sample,Zemlora,50441,Robyn Garcia,1,1252350946,2024-10-07
a04Qk000006IwoT,Trivaxa,Detail with Sample,Trivaxa,50441,Robyn Garcia,4,1252350946,2025-02-10
a04Qk000006kszd,Zemlora,Detail with Sample,Zemlora,50441,Robyn Garcia,6,1252350946,2025-03-02
a04Qk000007VDpn,Trivaxa,Detail with Sample,Trivaxa,50441,Robyn Garcia,6,1252350946,2025-04-12
a04Qk000008RqM5,Trivaxa,Detail with Sample,Trivaxa,50441,Robyn Garcia,8,1252350946,2025-06-15
a048Z00000tslGz,Trivaxa,Detail with Sample,Trivaxa,42233,Gregory Wells,3,1262768374,2023-12-10
a04Qk000006bQHp,Trivaxa,Detail with Sample,Trivaxa,50441,Gregory Wells,5,1262768374,2025-02-25
a04Qk000006zHN4,Trivaxa,Detail with Sample,Trivaxa,50441,Nicholas Mendoza,2,1263940460,2025-03-15
a04Qk000006HzgL,Trivaxa,Detail with Sample,Trivaxa,50441,Charles Wilson,3,1273141630,2025-02-09
a04Qk000006x17t,Zemlora,Detail with Sample,Zemlora,50441,Charles Wilson,8,1273141630,2025-03-14
a04Qk000007ME6k,Trivaxa,Detail with Sample,Trivaxa,50441,Charles Wilson,8,1273141630,2025-04-04
a04Qk000008L08T,Trivaxa,Detail with Sample,Trivaxa,50441,Charles Wilson,5,1273141630,2025-06-07
a04Qk000006DcLl,Zemlora,Detail with Sample,Zemlora,50441,Thomas Buchanan,3,1275306340,2025-02-04
a04Qk000006KhRx,Trivaxa,Detail with Sample,Trivaxa,50441,Daniel Mitchell,3,1275689434,2025-02-11
a04Qk000006zDZZ,Trivaxa,Detail with Sample,Trivaxa,50441,Daniel Mitchell,3,1275689434,2025-03-15
a04Qk000008b1oX,Trivaxa,Detail with Sample,Trivaxa,50441,Daniel Mitchell,2,1275689434,2025-06-23
a04Qk000007qv2z,Trivaxa,Detail with Sample,Trivaxa,50441,Nicole Guzman,1,1278578051,2025-04-27
a04Qk000003OqgT,Trivaxa,Detail with Sample,Trivaxa,50441,Kimberly Romero,6,1279032203,2024-08-18
a04Qk000003f6nh,Trivaxa,Detail with Sample,Trivaxa,50441,Kimberly Romero,2,1279032203,2024-09-02
a04Qk0000042ip4,Zemlora,Detail with Sample,Zemlora,50441,Kimberly Romero,2,1279032203,2024-09-22
a04Qk0000046LAm,Trivaxa,Detail with Sample,Trivaxa,50441,Kimberly Romero,1,1279032203,2024-09-29
a04Qk000004NlTt,Zemlora,Detail with Sample,Zemlora,50441,Kimberly Romero,3,1279032203,2024-10-13
a04Qk000004Z2B8,Trivaxa,Detail with Sample,Trivaxa,50441,Kimberly Romero,2,1279032203,2024-10-22
a04Qk000004kmnJ,Trivaxa,Detail with Sample,Trivaxa,50441,Kimberly Romero,3,1279032203,2024-10-29
a04Qk000004oiBd,Trivaxa,Detail with Sample,Trivaxa,50441,Kimberly Romero,3,1279032203,2024-11-05
a04Qk000005NOgH,Zemlora,Detail with Sample,Zemlora,50441,Kimberly Romero,3,1279032203,2024-12-02
a04Qk000005VSMv,Trivaxa,Detail with Sample,Trivaxa,50441,Kimberly Romero,3,1279032203,2024-12-09
a04Qk000005b6TN,Trivaxa,Detail with Sample,Trivaxa,50441,Kimberly Romero,2,1279032203,2024-12-15
a04Qk000005iggb,Trivaxa,Detail with Sample,Trivaxa,50441,Kimberly Romero,3,1279032203,2024-12-22
a04Qk000005oSMQ,Trivaxa,Detail with Sample,Trivaxa,50441,Kimberly Romero,3,1279032203,2024-12-26
a04Qk0000062caP,Trivaxa,Detail with Sample,Trivaxa,50441,Kimberly Romero,2,1279032203,2025-01-22
a04Qk000006G9S5,Trivaxa,Detail with Sample,Trivaxa,50441,Kimberly Romero,4,1279032203,2025-02-09
a04Qk000006nRwU,Zemlora,Detail with Sample,Zemlora,50441,Kimberly Romero,3,1279032203,2025-03-09
a04Qk00000707tW,Trivaxa,Detail with Sample,Trivaxa,50441,Kimberly Romero,3,1279032203,2025-03-17
a04Qk0000075WjB,Trivaxa,Detail with Sample,Trivaxa,50441,Kimberly Romero,4,1279032203,2025-03-22
a04Qk000007JHh5,Trivaxa,Detail with Sample,Trivaxa,50441,Kimberly Romero,3,1279032203,2025-03-28
a04Qk000007QR8b,Zemlora,Detail with Sample,Zemlora,50441,Kimberly Romero,3,1279032203,2025-04-07
a04Qk000007Y1FP,Trivaxa,Detail with Sample,Trivaxa,50441,Kimberly Romero,3,1279032203,2025-04-14
a04Qk000007bwx3,Trivaxa,Detail with Sample,Trivaxa,50441,Kimberly Romero,3,1279032203,2025-04-21
a04Qk0000081Agf,Zemlora,Detail with Sample,Zemlora,50441,Kimberly Romero,3,1279032203,2025-05-12
a04Qk0000087egr,Trivaxa,Detail with Sample,Trivaxa,50441,Kimberly Romero,4,1279032203,2025-05-16
a04Qk000008Ku7t,Zemlora,Detail with Sample,Zemlora,50441,Kimberly Romero,5,1279032203,2025-06-07
a04Qk000008U7lp,Trivaxa,Detail with Sample,Trivaxa,50441,Kimberly Romero,5,1279032203,2025-06-21
a04Qk000008e4rV,Trivaxa,Detail with Sample,Trivaxa,50441,Kimberly Romero,9,1279032203,2025-06-28
