npi,first_name,minit,last_name,address1,city,state,zip,specialty,degree,can_share,can_contact,bzs_hcp_priority,neurexa_target
8954952052,Jill,F,Cox,595 Hurricane Shoals Rd NW Ste 300,Lawrenceville,GA,30046,PD,MD,Y,Y,,Y
6988663132,Richard,B,Webb,7452 Fulton Dr NW Ste B,Massillon,OH,44646,PD,MD,Y,Y,A,Y
9057965935,Jamie,F,Cohen,105 W School House Ln,Philadelphia,PA,19144,PD,MD,Y,Y,,Y
1653582964,Joshua,T,Nguyen,2821 E President George Bush Hwy Ste 101,Richardson,TX,75082,PD,MD,Y,Y,,Y
7917590699,Kimberly,R,Stout,9925 Barker Cypress Rd Ste 200,Cypress,TX,77433,PD,MD,Y,Y,,Y
0403836626,Dr.,P,David Adams,620 Summit Crossing Pl Ste 202,Gastonia,NC,28054,AI,MD,Y,Y,,Y
1102611634,James,,Massey,7701 Sharon Lakes Rd Ste R,Charlotte,NC,28210,PD,MD,Y,Y,,Y
1033964977,Bradley,,Lindsey,649 W Montauk Hwy,Bay Shore,NY,11706,AI,MD,Y,Y,,Y
9136386884,Todd,D,Rivera,7001 SW 97th Ave Ste 201,Miami,FL,33173,PD,MD,Y,Y,,Y
9370804174,Larry,P,Hicks,104 E Northwood St,Greensboro,NC,27401,AI,MD,Y,Y,,Y
4254859491,Andre,M,Robbins,358 San Lorenzo Ave Ste 3230,Coral Gables,FL,33146,FM,NP,Y,Y,,Y
8233217446,Heather,M,Martinez,104 Tilghman Dr,Dunn,NC,28334,PD,PA,Y,Y,,Y
9069672687,Jennifer,S,Mitchell,2725 SE Maricamp Rd,Ocala,FL,34471,PD,MD,Y,Y,B,Y
5076213455,Paul,L,Johnson,49 Jesse Hill Jr Dr SE,Atlanta,GA,30303,AI,MD,Y,Y,,Y
7062478888,David,,Jones,1801 NE 123rd St Ste 414,North Miami,FL,33181,GP,MD,Y,Y,,Y
2927576719,Travis,B,Cole,556 Central Ave,New Providence,NJ,07974,GP,NP,Y,Y,,Y
5234969659,Dale,R,Cox,4204 E Stan Schlueter Loop,Killeen,TX,76542,AI,MD,Y,N,,Y
4570289789,Anthony,J,Rodriguez DDS,152 Wittenbraker Ave,New Castle,IN,47362,PD,MD,Y,Y,,Y
5675715870,Deanna,L,Jones,7448 Broad River Rd,Irmo,SC,29063,PD,MD,Y,Y,,Y
1275306340,Thomas,C,Buchanan,5560 Independence Parkway,Frisco,TX,75035,PD,MD,Y,Y,,Y
2474088044,Lindsey,L,Jones,225 Community Dr Ste 105,Great Neck,NY,11021,PD,MD,Y,Y,,Y
8842822957,Natasha,V,Friedman,400 Liberty Hill Rd,Lumberton,NC,28358,PD,MD,Y,Y,,Y
3303825246,Mercedes,Z,Pace,1620 Brigham Dr Ste 130,Perrysburg,OH,43551,AI,MD,Y,Y,,Y
6324390054,Christopher,M,Waters,813 Franklin St SE,Huntsville,AL,35801,FM,NP,Y,Y,,Y
8255857592,Trevor,R,Douglas,1940 Club Pond Rd,Raeford,NC,28376,PD,NP,Y,Y,,Y
7591936951,Ronald,A,Gonzales,2010 Avenue F,Birmingham,AL,35218,PD,NP,Y,Y,,Y
6442334765,Jocelyn,A,Fuentes,1620 Brigham Dr Ste 240,Perrysburg,OH,43551,PD,MD,Y,Y,,Y
0861679233,Samuel,G,Floyd,5080 Peachtree Blvd Ste 100,Chamblee,GA,30341,PD,MD,Y,Y,,Y
3686222649,Sally,L,Hill,100 Bourland Rd Ste 170,Keller,TX,76248,FM,MD,Y,N,A,Y
8791228384,Thomas,G,Moore,2161 Lexington Rd Ste 5,Richmond,KY,40475,FM,NP,Y,Y,,Y
5184557759,William,R,Stevens,4201 Northview Dr Ste 210,Bowie,MD,20716,AI,MD,Y,Y,,Y
7658113750,Jonathan,J,Miller,930 W Avon Rd Ste 17,Rochester,MI,48307,ADL,MD,Y,Y,,Y
3260044998,Amanda,S,Chavez,153 Town Blvd,Opelousas,LA,70570,PD,MD,Y,Y,,Y
6302893545,Jonathan,D,Summers,404 Westwood Ave Ste 103,High Point,NC,27262,PD,NP,Y,Y,,Y
1252350946,Robyn,M,Garcia,812 Candy Park Rd,Pembroke,NC,28372,PD,NP,Y,Y,,Y
0028248759,Richard,,Walker,1000 Montauk Hwy,West Islip,NY,11795,PD,MD,Y,Y,,Y
1266037695,Zachary,S,Jackson,9139 Westover Hills Blvd Ste 101,San Antonio,TX,78251,PD,NP,Y,Y,,Y
2607499412,Arthur,,Gould,500 Shae Park Rd,Montgomery,AL,36117,FM,NP,Y,Y,,Y
3997035503,Raymond,M,Knight,8203 S Saginaw St,Grand Blanc,MI,48439,GP,PA,Y,Y,,Y
4729041067,Erica,N,Garcia,297 Cooper Rd,Loganville,GA,30052,PD,NP,Y,Y,,Y
5139970439,John,W,Shah,2607 W Arrowood Rd,Charlotte,NC,28273,PD,NP,Y,Y,,Y
7366439304,Alyssa,,Gonzalez,15 James St Ste 4,Florham Park,NJ,07932,AI,MD,Y,Y,,Y
1233946417,Samuel,,Welch,4105 Hospital St Ste 103,Pascagoula,MS,39581,PD,MD,Y,Y,,Y
9635257602,Donna,C,Mejia,418 S King St,Laurinburg,NC,28352,PD,MD,Y,Y,,Y
3248996655,Michelle,J,Wong,1875 Century Blvd NE Ste 150,Atlanta,GA,30345,PD,MD,Y,Y,A,Y
3500992290,Kenneth,D,Farmer,411 E Parkwood Ave,Friendswood,TX,77546,PD,MD,Y,Y,,Y
2074184625,Patrick,N,Ferguson,812 Candy Park Rd,Pembroke,NC,28372,PD,MD,Y,Y,,Y
2522966383,Ryan,N,Moore,4469 S Main St,Hope Mills,NC,28348,PD,PA,Y,Y,,Y
5174087830,Jessica,M,Eaton,7501 Greenway Center Dr Ste 440,Greenbelt,MD,20770,AI,MD,Y,Y,,Y
1021102992,Johnny,C,Lloyd,2401 Gillham Rd,Kansas City,MO,64108,PD,MD,Y,Y,,Y
2567687769,Alexander,G,Flores,1040 Vinehaven Dr NE,Concord,NC,28025,PD,NP,Y,Y,,Y
9657132538,James,X,Williams,9925 Barker Cypress Rd Ste 200,Cypress,TX,77433,PD,DO,Y,Y,,Y
6991583318,Eric,L,Crosby,16902 Southwest Fwy Ste 100,Sugar Land,TX,77479,FM,MD,Y,Y,,Y
8077684356,Taylor,L,Eaton,10 Market Square Way Ste 100,Newnan,GA,30265,PD,NP,Y,Y,B,Y
8258694641,Crystal,H,Rosales,3130 Mapleleaf Dr Ste 170,Lexington,KY,40509,AI,MD,Y,Y,,Y
6000991647,Todd,P,Vazquez,8725 County Road 64,Daphne,AL,36526,A,NP,Y,Y,,Y
3955123899,James,J,Rose,3741 Rome Dr Ste B,Lafayette,IN,47905,PD,NP,Y,Y,,Y
7268986792,Emily,W,Evans,63 Medical Center Dr,West Point,MS,39773,PD,NP,Y,Y,,Y
2437917183,Jenna,D,Jones,3975 I 49 S Service Rd Ste 201,Opelousas,LA,70570,PD,MD,Y,Y,,Y
2430237000,Alan,N,Herrera,2509 Richardson Dr,Reidsville,NC,27320,AI,NP,Y,Y,,Y
8569865426,Laurie,N,Jackson,115 W Clay St,Sylacauga,AL,35150,PD,RN,Y,Y,,Y
5370085006,Adrian,S,Johnson,7452 Fulton Dr NW Ste B,Massillon,OH,44646,PD,MD,Y,Y,A,Y
2884579479,Megan,L,Jones DVM,460 AL Highway 75 N,Albertville,AL,35951,PD,MD,Y,Y,,Y
9245677469,Shawn,C,Oconnor,755 Old Norcross Rd,Lawrenceville,GA,30046,ADL,MD,Y,Y,,Y
9827585790,Erik,I,Arellano,300 Bay Shore Rd,North Babylon,NY,11703,PD,DO,Y,Y,,Y
9019599867,Tyler,J,Figueroa,819 Baltimore Pike,Glen Mills,PA,19342,AI,MD,Y,Y,,Y
9121296332,Gary,G,Rubio,1002 N Church St Ste 1,Greensboro,NC,27401,PD,MD,Y,Y,,Y
9812462213,Jason,P,Nichols,9900 S Gessner Rd,Houston,TX,77071,PD,MD,Y,Y,,Y
1546700936,Craig,R,Smith,811 Ira E Woods Ave,Grapevine,TX,76051,PD,NP,Y,Y,,Y
0634076421,Casey,,Phillips,35 Collier Rd NW Ste 775,Atlanta,GA,30309,IM,DO,Y,Y,,Y
6162329629,Michael,M,Gonzalez,595 Hurricane Shoals Rd NW Ste 300,Lawrenceville,GA,30046,PD,MD,Y,Y,,Y
3789875744,Kathryn,M,Campbell,6812 Harrisburg Blvd,Houston,TX,77011,PD,MD,Y,Y,,Y
8980819377,Megan,J,Brewer,100 S 10th St,Lillington,NC,27546,PD,PA,Y,Y,,Y
2414406581,Nicholas,K,Hall,104 Tilghman Dr,Dunn,NC,28334,PD,PA,Y,Y,,Y
9899179071,Tammy,M,Nelson,6724 Wales Ave NW,Massillon,OH,44646,FM,NP,Y,Y,,Y
1255622756,Catherine,K,Goodman,2607 W Arrowood Rd,Charlotte,NC,28273,GP,NP,Y,Y,,Y
5298946331,Andrew,M,Swanson,3975 I 49 S Service Rd Ste 201,Opelousas,LA,70570,PD,NP,Y,Y,,Y
9479016183,Mrs.,F,Annette Fitzgerald,110 Charlois Blvd,Winston Salem,NC,27103,OTO,MD,Y,Y,,Y
4978928402,Timothy,A,Dawson,14130 Rivergate Pkwy Ste 125,Charlotte,NC,28273,AI,DO,Y,Y,,Y
6846155193,David,A,Jacobs,5610 W River Park Dr Ste A,Sugar Land,TX,77479,PD,MD,Y,Y,,Y
0743658731,Rebecca,L,Blevins,261 James St Ste 1G,Morristown,NJ,07960,PD,MD,Y,Y,,Y
2831037340,Christine,A,Anderson,2114 Generals Hwy,Annapolis,MD,21401,FM,NP,Y,Y,,Y
0247855850,Craig,S,Pratt,2944 Breckenridge Ln,Louisville,KY,40220,AI,MD,Y,Y,,Y
3706490393,John,L,Ayala,7700 Lakeview Pkwy Ste 300 B,Rowlett,TX,75088,AI,MD,Y,Y,,Y
9149494704,David,H,Thomas,1050 E Market St,Louisville,KY,40206,FM,NP,Y,Y,,Y
1225023289,Jacqueline,L,Lewis,912 2nd St NE,Hickory,NC,28601,AI,PA,Y,Y,,Y
4688338049,Jared,A,Moses,1601 Center St,Mobile,AL,36604,PD,DO,Y,Y,,Y
4207142860,Candace,D,Foster,6440 W Newberry Rd Ste 402,Gainesville,FL,32605,PD,MD,Y,Y,A,Y
5031031015,Dennis,A,Kim,27 Wicks Rd,Brentwood,NY,11717,PD,NP,Y,Y,,Y
2612360618,Natalie,R,Ford,187 Washington Ave Ste 2D,Nutley,NJ,07110,ADL,MD,Y,Y,,Y
5275175362,Kathy,J,Rios,2137 Welsh Rd Ste 2B,Philadelphia,PA,19115,AI,MD,Y,Y,,Y
7855472624,Donald,P,Shaffer,15400 Southwest Fwy Ste 125,Sugar Land,TX,77478,AI,MD,N,Y,,Y
1273141630,Charles,A,Wilson,218 Foust St Ste B,Asheboro,NC,27203,PD,NP,Y,Y,,Y
2750770527,Randy,M,Forbes,301 University Blvd,Galveston,TX,77555,PD,MD,Y,Y,,Y
5040301352,Anthony,A,Wright,5216 72nd Pl Apt Fl 1,Maspeth,NY,11378,PD,MD,Y,Y,,Y
1791219545,Anna,M,Carroll,855 Sam Newell Rd Ste 206,Matthews,NC,28105,AI,NP,Y,Y,,Y
8284245360,Richard,,Smith,210 Lake Rd Ste 600,Lake Jackson,TX,77566,GP,NP,Y,Y,,Y
3168942795,Stephanie,,Jones,106 W Myrtle Ave,Foley,AL,36535,PD,NP,Y,Y,,Y
4066400366,Raymond,J,Summers,9191 Kyser Way Ste 300,Frisco,TX,75033,AI,MD,Y,Y,,Y
9087229477,Trevor,J,Carter,7001 SW 97th Ave Ste 201,Miami,FL,33173,PD,MD,Y,Y,,Y
8312672884,Matthew,M,Jones,13215 Grant Rd Ste 100,Cypress,TX,77429,PD,MD,Y,Y,,Y
0442623341,Susan,F,Sanchez,6801 South Blvd Ste D,Charlotte,NC,28217,PD,MD,Y,Y,,Y
6974972429,Jeffrey,J,Welch,1139 Raritan Rd Ste 201,Clark,NJ,07066,AI,MD,Y,Y,,Y
6629986732,Tammy,A,Sanders,420 Mocksville Ave,Salisbury,NC,28144,AI,MD,N,Y,,Y
3324263900,Bradley,,Miller,900 E Park Blvd Ste 100,Plano,TX,75074,PD,MD,Y,Y,,Y
2810510337,Elizabeth,B,Koch,4501 Groveway Dr,Houston,TX,77087,PD,DO,Y,Y,,Y
5892293370,Robert,B,Blankenship,9191 Kyser Way Ste A,Frisco,TX,75033,AI,PA,Y,Y,,Y
8375067798,Pam,F,Smith,1508 S Broad St Ste 300,Scottsboro,AL,35768,FM,NP,Y,Y,,Y
5717506340,Cindy,L,Johnson,815 Jackson Trace Rd,Wetumpka,AL,36092,PD,NP,Y,Y,,Y
2860695336,Justin,L,Long,950 E Swan Creek Rd,Fort Washington,MD,20744,FM,NP,Y,Y,,Y
7046949006,Sherry,D,Peterson,381 Ruin Creek Rd,Henderson,NC,27536,FM,NP,Y,Y,,Y
5324394334,Robert,K,Mccoy,1901 Kirby Dr Ste 109,Pearland,TX,77584,PD,MD,Y,Y,,Y
8306758172,Cheryl,D,Brennan,8111 Cypresswood Dr Ste 104,Spring,TX,77379,PD,MD,Y,Y,,Y
2849258350,Tina,M,Hayes,7900 Fannin St Ste 3300,Houston,TX,77054,PD,MD,Y,Y,,Y
6539282003,Joshua,E,Farmer,2607 W Arrowood Rd,Charlotte,NC,28273,PD,MD,Y,Y,,Y
1094349628,Jason,C,Craig,25602 Hillside Ave Fl 1,Floral Park,NY,11004,PD,MD,Y,Y,,Y
1360017849,Joseph,M,Hayes,309 NW Renfro St Ste 201,Burleson,TX,76028,FM,DO,Y,Y,,Y
4812801637,Keith,,Henry,16 Pocono Rd Ste 112,Denville,NJ,07834,GP,NP,Y,Y,,Y
3951961092,April,C,Jordan,3411 Graystone Pl,Hickory,NC,28603,PD,NP,Y,Y,,Y
6185983110,Frank,E,Boyd,2520 Bert Kouns Industrial Loop,Shreveport,LA,71118,PD,NP,Y,Y,,Y
6742502541,Sean,H,Wallace,620 Summit Crossing Pl Ste 202,Gastonia,NC,28054,AI,MD,Y,Y,,Y
6042218072,Troy,D,Wilson,1119 N Main St,St Martinvlle,LA,70582,PD,NP,Y,Y,,Y
5894534427,Crystal,N,Gentry,10802 Hickory Ridge Rd,Columbia,MD,21044,A,NP,Y,Y,,Y
9349467740,Michelle,I,Davis,400 Liberty Hill Rd,Lumberton,NC,28358,PD,NP,Y,Y,,Y
3131350185,Paul,,Drake,5114 Heath River Ln,Sugar Land,TX,77479,PD,MD,Y,Y,,Y
8540127187,William,M,Norris,2701 Sunset Ridge Dr Ste 410,Rockwall,TX,75032,AI,DO,N,Y,,Y
4916540940,Susan,,Ortiz,100 College Ave SE,Gainesville,GA,30501,AI,NP,Y,Y,,Y
5379174682,Daniel,R,Nichols,5560 Independence Pkwy,Frisco,TX,75035,PD,MD,Y,Y,B,N
1670029937,Anthony,A,Wong,1861 Sh-276,Rockwall,TX,75032,PD,MD,Y,Y,,Y
1768374590,Patrick,K,Gay,760 Broadway,Brooklyn,NY,11206,PD,MD,Y,Y,,Y
9513459661,Danielle,,Riggs,528 Lippincott Dr,Marlton,NJ,08053,PD,MD,Y,Y,,Y
1305716953,Sharon,P,Gonzalez,110 Court House South Dennis Rd,Cape May Ch,NJ,08210,AI,MD,N,Y,,Y
7884007233,Kimberly,,Perez,24022 Cinco Village Center Blvd Ste 100,Katy,TX,77494,PD,MD,Y,Y,,Y
0585606700,Willie,S,Ibarra,13611 Skinner Rd Ste 145,Cypress,TX,77429,PD,MD,Y,Y,,Y
9171377473,Cassandra,M,Humphrey,1600 Republic Pkwy Ste 120,Mesquite,TX,75150,PD,MD,Y,Y,,Y
5838688717,Michael,D,Pennington,399 Hoover Ave Ste 4,Bloomfield,NJ,07003,PD,MD,Y,Y,,Y
3324531391,Shawn,,Garcia,"64-05 Yellowstone Blvd, #1",Forrest Hills,NY,11375,PD,MD,Y,Y,,Y
6478319233,David,C,Williamson,902 Frostwood Dr Ste 210,Houston,TX,77024,PDP,MD,Y,Y,,Y
3747098890,Joan,C,Ellison,1861 Sh-276,Rockwall,TX,75032,PD,MD,Y,Y,,Y
5614340709,Sandra,B,Miller,1280 Almonesson Rd,Deptford,NJ,08096,PDA,DO,Y,Y,,Y
6561891231,Mary,,Bailey,327 Beach 19th St,Far Rockaway,NY,11691,FM,MD,Y,Y,,Y
5073929492,Angela,C,Howard,8109 Bardstown Rd,Louisville,KY,40291,AI,MD,Y,Y,,Y
2453125098,Jackson,J,Mosley,9655 NW 41st St,Doral,FL,33178,PD,MD,Y,Y,,Y
5148583905,Robert,G,Rosario,15930 S Great Oaks Dr Bldg B,Round Rock,TX,78681,PD,MD,Y,Y,,Y
6324904201,Timothy,C,King,1404 E Silver Springs Blvd,Ocala,FL,34470,PDP,MD,Y,Y,,Y
5130906332,Lisa,N,Baker,451 Ruin Creek Rd Ste 101,Henderson,NC,27536,PD,NP,Y,Y,,Y
0120785750,Rebecca,A,Harris,900 E Southlake Blvd Ste 300,Southlake,TX,76092,A,MD,Y,Y,,Y
8775758754,Gabriel,K,Kim,30-14 37th St,Astoria,NY,11103,PD,DO,Y,Y,,Y
8084241454,Stephanie,J,Tucker,10340 Park Rd,Charlotte,NC,28210,PD,MD,Y,Y,,Y
7640463622,Mrs.,N,Jody Diaz,7452 Fulton Dr NW,Massillon,OH,44646,PD,NP,Y,Y,,Y
5113158056,Cristina,L,Rodriguez,216 N Bickett Blvd,Louisburg,NC,27549,PD,MD,Y,Y,,Y
7161393843,Stacy,K,Randall,15400 Southwest Fwy Ste 300,Sugar Land,TX,77478,PD,MD,Y,Y,,Y
9523515926,Ryan,E,Smith,4949 Fairmont Pkwy Ste 200,Pasadena,TX,77505,PD,MD,Y,Y,,Y
2617233339,Patricia,P,Marshall,810 Commed Blvd Ste C,Orange City,FL,32763,PD,NP,Y,Y,,Y
2413292655,Anthony,,Grant,1005 N Dupont Sq,Louisville,KY,40207,PD,MD,Y,Y,,Y
0050224659,Ann,A,Hill,210 Ark Rd Ste 109,Mount Laurel,NJ,08054,AI,MD,Y,Y,,Y
6498801627,Nicole,C,Green,4312 Holiday Inn Express Way NW,Cleveland,TN,37312,PG,MD,Y,Y,,Y
1615910314,Dr.,R,Kelsey Smith,91 S Jefferson Rd Ste 200,Whippany,NJ,07981,PD,MD,Y,Y,,Y
7802809411,Glen,G,Jackson,331 Sportsplex Dr Ste C,Dripping Springs,TX,78620,PD,NP,Y,Y,,Y
8532862055,James,C,Andrews,1136 Monarch St,Lexington,KY,40513,AI,NP,Y,Y,,Y
0421990127,Elizabeth,A,Aguirre,3100 SW 62nd Ave,Miami,FL,33155,PD,MD,Y,Y,,Y
3772949179,Patricia,F,Cunningham,46325 W 12 Mile Rd Ste 240,Novi,MI,48377,PD,PA,Y,Y,,Y
2588568431,Jermaine,R,Gillespie,409 Kings Hwy S,Cherry Hill,NJ,08034,AI,DO,N,Y,,Y
7170582426,Sharon,J,Brown,3090 W Market St Ste 110,Fairlawn,OH,44333,AI,MD,Y,Y,,Y
0919043767,Kenneth,E,Smith,Deer Park,North Babylon,NY,11703,AI,MD,Y,Y,,Y
5179512327,Deborah,R,Martin,100 Medical Heights Dr,Morganton,NC,28655,PD,NP,Y,Y,,Y
4931963186,Sarah,C,Weber,2137 Welsh Rd Ste 2B,Philadelphia,PA,19115,AI,MD,Y,Y,,Y
2858719335,Jennifer,M,Monroe,3405 Midway Rd Ste 650,Plano,TX,75093,PD,MD,Y,Y,,Y
2935728261,Lisa,L,White,1046 E Wendover Ave,Greensboro,NC,27405,PD,NP,Y,Y,,Y
5984948198,Jordan,L,Brown,400 Liberty Hill Rd,Lumberton,NC,28358,PD,NP,Y,Y,,Y
1093042544,Dawn,U,Quinn,5155 Calhoun Memorial Hwy,Easley,SC,29640,AI,MD,Y,Y,,Y
0703623255,Tyler,,Johnson,917 N Lake St Ste 250,Amherst,OH,44001,PD,MD,Y,Y,,Y
9462189768,Keith,D,Crawford,358 San Lorenzo Ave Ste 3230,Coral Gables,FL,33146,PD,MD,Y,Y,,Y
1449738848,James,C,Logan,4949 Fairmont Pkwy Ste 200,Pasadena,TX,77505,PD,MD,Y,Y,,Y
8837997302,Charles,C,Norris,3405 Midway Rd Ste 650,Plano,TX,75093,PD,MD,Y,Y,,Y
2823157305,Kathy,K,Reid,21216 Northwest Fwy Ste 470,Cypress,TX,77429,PD,MD,Y,Y,,Y
5880424139,Laura,J,Waller,500 N 12th St,West Columbia,SC,29169,PD,MD,Y,Y,,Y
3994709404,Anthony,W,Davis,14975 US Highway 98,Magnolia Springs,AL,36555,PD,NP,Y,Y,,Y
7567648359,Danielle,M,Ramirez,4716 Alliance Blvd Ste 260,Plano,TX,75093,OTO,MD,Y,Y,,Y
0721080379,Michelle,C,Doyle,414 N Mills Ave,Orlando,FL,32803,PD,NP,Y,Y,,Y
7645343824,Tyler,R,Patel,200 Arthur Dr,Thomasville,NC,27360,PD,NP,Y,Y,,Y
8051558345,Benjamin,B,Burns,1351 Westgate Center Dr,Winston Salem,NC,27103,PD,NP,Y,Y,,Y
3851151674,Mr.,M,Wesley Perez,1211 Manor Dr,Kissimmee,FL,34741,FM,NP,Y,Y,,Y
1617313625,James,N,Brown,3305 SW 34th Cir Ste 200-1,Ocala,FL,34474,AI,MD,Y,Y,,Y
2350853123,Elizabeth,V,Dixon,33215 7 Mile Rd,Livonia,MI,48152,PD,MD,Y,Y,A,Y
8194429781,Samantha,H,Chavez,601B Corley Ave,Boaz,AL,35957,PD,MD,Y,Y,,Y
3014240729,Ashley,,Franklin,651 N Highway 183 Ste 110,Leander,TX,78641,FM,MD,Y,Y,A,Y
3217016058,Stacy,S,Murphy,451 Ruin Creek Rd Ste 101,Henderson,NC,27536,PD,MD,Y,Y,,Y
8614236169,Jennifer,I,Harris,300 W Water St,Toms River,NJ,08753,OTO,DO,Y,Y,,Y
5049471328,Deborah,O,Santiago,4500 Legacy Dr Ste 100,Plano,TX,75024,PD,MD,Y,Y,,Y
0035129621,Christopher,,Wilson,652 E Sandy Lake Rd,Coppell,TX,75019,PD,MD,Y,Y,A,Y
8336169718,Marissa,,Rivera,425 Henrietta St,Webster,TX,77598,PD,MD,Y,Y,A,Y
7789311802,Nicole,N,James,9655 NW 41st St,Doral,FL,33178,PD,MD,Y,N,,Y
0592850699,David,T,Williams,3436 N Main St,Hope Mills,NC,28348,GP,PA,Y,Y,,Y
9110453185,Kayla,A,Park,1516 Chemin Metairie Rd Ste B,Youngsville,LA,70592,OTO,MD,Y,Y,,Y
3731252840,Brian,R,Hunter,6150 SW 76th St Fl 1,South Miami,FL,33143,GP,NP,Y,Y,,Y
0337914109,Richard,D,Johnson,1738 Owen Dr Ste 107,Fayetteville,NC,28304,PD,PA,Y,Y,,Y
8606712692,Adam,L,Wong,1240 Highway 54 W Ste 300-310,Fayetteville,GA,30214,AI,MD,Y,Y,,Y
4741493936,Jeffery,L,Mckee,52 Medical Park Dr E Ste 201,Birmingham,AL,35235,PD,MD,Y,Y,,Y
6143943746,Bonnie,L,Miller,12850 Memorial Dr Ste 210,Houston,TX,77024,PD,MD,Y,Y,,Y
4753730029,Mary,E,Macias,91 S Jefferson Rd Ste 200,Whippany,NJ,07981,PD,MD,Y,Y,,Y
9406405756,Anthony,S,Perez,2821 Maplewood Ave,Winston Salem,NC,27103,GP,NP,Y,Y,,Y
7621454094,Samuel,B,White,5150 Cascade Rd SE Ste B,Grand Rapids,MI,49546,PD,MD,Y,Y,A,Y
6611626164,Megan,R,Wood,10310 Mallard Creek Rd Ste 101A,Charlotte,NC,28262,PDP,MD,Y,Y,,Y
4868756064,Kevin,W,Jimenez,15940 Northcross Dr Ste C,Huntersville,NC,28078,AI,PA,Y,Y,,Y
2970512726,Jacob,L,Martinez,500 Commack Rd Ste 150,Commack,NY,11725,GP,MD,Y,Y,,Y
9564955242,Gregory,H,Bailey,1 Broadway Ste 303,Elmwood Park,NJ,07407,PD,MD,Y,Y,,Y
1791125024,Mary,L,Clarke,1107 S Main St,Reidsville,NC,27320,AI,MD,Y,Y,,Y
0112117668,Eric,M,Bray,251 Najoles Rd Ste E,Millersville,MD,21108,PD,MD,Y,Y,B,Y
8808094477,Aaron,E,Alexander,1411 W Bella Dr,Marion,IN,46953,PD,NP,Y,Y,,Y
1685145480,Lynn,L,Calderon,601 Clemson Rd,Columbia,SC,29229,PD,MD,Y,Y,,Y
2297216810,Matthew,E,Collins,14135 Ballantyne Corporate Pl,Charlotte,NC,28277,AI,NP,Y,Y,,Y
0304557461,Lisa,R,Smith,777 Beachway Dr Ste 210,Indianapolis,IN,46224,PD,MD,Y,Y,,Y
3648726516,Tina,W,Monroe,15400 Southwest Fwy Ste 300,Sugar Land,TX,77478,PD,MD,Y,Y,,Y
2149493745,Catherine,M,Hamilton,550 E St Rd 434,Longwood,FL,32750,PD,MD,Y,Y,,Y
6665019778,Mario,S,Robbins,Mem City Prof Bldg 1,Houston,TX,77024,NSP,MD,Y,Y,,Y
7090042284,Timothy,A,Landry,1305 N State St,Abbeville,LA,70510,GP,NP,Y,Y,,Y
0477524107,Jerry,O,Fischer,6805 5th Ave,Brooklyn,NY,11220,PD,MD,Y,Y,,Y
7711945661,Yolanda,C,Davidson,105 Collier Rd NW Ste 5020,Atlanta,GA,30309,IM,MD,Y,N,,Y
1850823674,Daniel,M,Scott,1801 SE 32nd Ave,Ocala,FL,34471,FM,NP,Y,Y,,Y
4425356278,Lindsey,A,Park,649 W Montauk Hwy,Bay Shore,NY,11706,AI,MD,Y,Y,,Y
5355131006,Nicole,V,Anderson,2630 E 7th St Ste 101,Charlotte,NC,28204,PD,DO,Y,Y,,Y
6458414771,Chelsea,M,Hill,27020 Northwest Fwy,Cypress,TX,77433,PD,DO,Y,Y,,Y
8424377489,Cody,A,Underwood,3260 Barber Rd,Saint Cloud,FL,34772,FM,NP,Y,Y,,Y
4779689149,Kevin,J,Benjamin,1105 Central Expy N Ste 250,Allen,TX,75013,PD,MD,Y,Y,,Y
5719469306,Carl,C,Holland,105 Collier Rd NW Ste 4060,Atlanta,GA,30309,PD,MD,Y,Y,,Y
0150225016,Rachel,A,Anderson,2304 Delaney Ave,Wilmington,NC,28403,PD,MD,Y,Y,,Y
7705369835,Yvonne,E,Evans,1925 W Park Dr,North Wilkesboro,NC,28659,PD,PA,Y,Y,,Y
8355328931,Jennifer,B,Perkins,2251 Eldorado Pkwy Ste 150,Mckinney,TX,75070,AI,PA,Y,Y,,Y
5522253207,Paul,,Erickson,3353 Cottman Ave,Philadelphia,PA,19149,IM,MD,Y,Y,,Y
7533267481,Nicole,A,Conway,3930 Dupont Cir,Louisville,KY,40207,GP,NP,Y,Y,,Y
7544660620,Sean,F,Nguyen,129 Woodson St,Salisbury,NC,28144,PD,PA,Y,Y,,Y
7247331120,Tracy,L,Rush,201 Pecan Park Ave,Alexandria,LA,71303,GP,NP,Y,Y,,Y
3807798162,Heather,,Rowland,3755 15 Mile Rd,Sterling Heights,MI,48310,PD,MD,Y,Y,,Y
3294571497,Stephanie,D,Lee,1045 Southcrest Dr Ste 110,Stockbridge,GA,30281,FM,NP,Y,Y,,Y
9486800230,Donald,,Baker,3014 37th St,Astoria,NY,11103,PD,MD,Y,Y,,Y
3289610752,Russell,C,Villanueva,129 Sherlock Dr,Statesville,NC,28625,PD,NP,Y,Y,,Y
9441305564,Thomas,L,Schwartz,1528 Walnut St Ste 950,Philadelphia,PA,19102,IM,MD,Y,Y,,Y
6251816033,Emily,T,Welch,4702 Monroe Hwy,Ball,LA,71405,FM,NP,Y,Y,,Y
7835985322,Jacqueline,R,Rogers,381 Ruin Creek Rd,Henderson,NC,27536,GP,PA,Y,Y,,Y
3092015896,Adrian,,Jones,3765 Kings Hwy,Port St John,FL,32927,PD,MD,Y,Y,,Y
